STATION,DATE,LATITUDE,LONGITUDE,ELEVATION,NAME,PRCP,PRCP_ATTRIBUTES,SNOW,SNOW_ATTRIBUTES,SNWD,SNWD_ATTRIBUTES,TMAX,TMAX_ATTRIBUTES,TMIN,TMIN_ATTRIBUTES,ACMH,ACMH_ATTRIBUTES,ACSH,ACSH_ATTRIBUTES,ADPT,ADPT_ATTRIBUTES,ASLP,ASLP_ATTRIBUTES,ASTP,ASTP_ATTRIBUTES,AWBT,AWBT_ATTRIBUTES,AWND,AWND_ATTRIBUTES,DAEV,DAEV_ATTRIBUTES,DAWM,DAWM_ATTRIBUTES,EVAP,EVAP_ATTRIBUTES,FMTM,FMTM_ATTRIBUTES,MDEV,MDEV_ATTRIBUTES,MDWM,MDWM_ATTRIBUTES,MNPN,MNPN_ATTRIBUTES,MXPN,MXPN_ATTRIBUTES,PGTM,PGTM_ATTRIBUTES,RHAV,RHAV_ATTRIBUTES,RHMN,RHMN_ATTRIBUTES,RHMX,RHMX_ATTRIBUTES,TAVG,TAVG_ATTRIBUTES,TOBS,TOBS_ATTRIBUTES,TSUN,TSUN_ATTRIBUTES,WDF1,WDF1_ATTRIBUTES,WDF2,WDF2_ATTRIBUTES,WDF5,WDF5_ATTRIBUTES,WDFG,WDFG_ATTRIBUTES,WDMV,WDMV_ATTRIBUTES,WESD,WESD_ATTRIBUTES,WSF1,WSF1_ATTRIBUTES,WSF2,WSF2_ATTRIBUTES,WSF5,WSF5_ATTRIBUTES,WSFG,WSFG_ATTRIBUTES,SN32,SN32_ATTRIBUTES,SX32,SX32_ATTRIBUTES,WT01,WT01_ATTRIBUTES,WT02,WT02_ATTRIBUTES,WT03,WT03_ATTRIBUTES,WT04,WT04_ATTRIBUTES,WT05,WT05_ATTRIBUTES,WT06,WT06_ATTRIBUTES,WT07,WT07_ATTRIBUTES,WT08,WT08_ATTRIBUTES,WT09,WT09_ATTRIBUTES,WT10,WT10_ATTRIBUTES,WT11,WT11_ATTRIBUTES,WT13,WT13_ATTRIBUTES,WT14,WT14_ATTRIBUTES,WT15,WT15_ATTRIBUTES,WT16,WT16_ATTRIBUTES,WT17,WT17_ATTRIBUTES,WT18,WT18_ATTRIBUTES,WT19,WT19_ATTRIBUTES,WT22,WT22_ATTRIBUTES,WV03,WV03_ATTRIBUTES
USW00023065,11/25/2006,39.36729,-101.69322,1110.5,GOODLAND RENNER FIELD KS US,0,2400,0,0,0,0,133,0,-67,0,,,,,-50,W,10139,W,8845,W,0,W,34,W,,,,,,,2359,X,,,,,,,,,2136,W,57,W,29,W,82,W,,,,,,,,,190,X,200,X,,,,,0,0,,,58,X,72,X,,,39,0,94,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
USW00023065,11/26/2006,39.36729,-101.69322,1110.5,GOODLAND RENNER FIELD KS US,0,2400,0,0,0,0,61,0,-67,0,,,,,-44,W,10163,W,8869,W,-28,W,39,W,,,,,,,2010,X,,,,,,,,,1510,W,83,W,57,W,96,W,,,,,,,,,360,X,360,X,,,,,0,0,,,89,X,107,X,,,28,0,89,0,1,0,,,,,,,,,,,,,1,0,,,,,,,1,X,,,,,,,,,,,,,,,,
USW00023065,11/27/2006,39.36729,-101.69322,1110.5,GOODLAND RENNER FIELD KS US,0,T02400,0,T0,0,0,44,0,-50,0,,,,,-28,W,10129,W,8818,W,-17,W,54,W,,,,,,,1750,X,,,,,,,,,1743,W,89,W,67,W,97,W,,,,,,,,,160,X,170,X,,,,,0,0,,,112,X,139,X,,,28,0,56,0,1,0,,,,,,,,,,,,,,,,,,,,,1,X,,,,,,,,,1,0,,,1,X,,
USW00023065,11/28/2006,39.36729,-101.69322,1110.5,GOODLAND RENNER FIELD KS US,0,2400,0,0,0,0,122,0,-94,0,,,,,-56,W,10064,W,8791,W,-11,W,61,W,,,,,,,1501,X,,,,,,,,,1510,W,60,W,32,W,86,W,,,,,,,,,40,X,30,X,,,,,0,0,,,107,X,134,X,,,17,0,39,0,1,W,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
USW00023065,11/29/2006,39.36729,-101.69322,1110.5,GOODLAND RENNER FIELD KS US,13,2400,38,0,0,T0,-72,0,-111,0,,,,,-122,W,10244,W,8916,W,-100,W,69,W,,,,,,,933,X,,,,,,,,,1017,W,77,W,65,W,84,W,,,,,,,,,10,X,10,X,,,,,0,0,,,112,X,139,X,,,17,0,67,0,1,0,1,W,,,,,,,,,,,1,W,,,,,,,1,X,,,,,,,,,1,0,1,X,,,,
USW00023065,11/30/2006,39.36729,-101.69322,1110.5,GOODLAND RENNER FIELD KS US,0,2400,0,0,51,0,-28,0,-183,0,,,,,-161,W,10271,W,8923,W,-117,W,46,W,,,,,,,1241,X,,,,,,,,,109,W,64,W,52,W,76,W,,,,,,,,,330,X,340,X,,,,,0,0,,,72,X,89,X,,,6,0,17,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
USW00023065,12/1/2006,39.36729,-101.69322,1110.5,GOODLAND RENNER FIELD KS US,0,2400,0,0,25,0,44,0,-89,0,,,,,-83,W,10230,W,8916,W,-39,W,36,W,,,,,,,114,X,,,,,,,,,51,W,63,W,39,W,78,W,,,,,,,,,300,X,300,X,,,,,0,0,,,72,X,89,X,,,-6,0,6,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
USW00023065,12/2/2006,39.36729,-101.69322,1110.5,GOODLAND RENNER FIELD KS US,0,2400,0,0,0,T0,0,0,-111,0,,,,,-122,W,10345,W,9018,W,-78,W,49,W,,,,,,,932,X,,,,,,,,,1054,W,61,W,40,W,80,W,,,,,,,,,360,X,10,X,,,,,0,0,,,94,X,112,X,,,-17,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
USW00023065,12/3/2006,39.36729,-101.69322,1110.5,GOODLAND RENNER FIELD KS US,0,2400,0,0,0,T0,28,0,-139,0,,,,,-117,W,10373,W,9025,W,-72,W,48,W,,,,,,,2306,X,,,,,,,,,1820,W,62,W,34,W,84,W,,,,,,,,,250,X,230,X,,,,,0,0,,,76,X,98,X,,,-22,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
USW00023065,12/4/2006,39.36729,-101.69322,1110.5,GOODLAND RENNER FIELD KS US,0,2400,0,0,0,0,122,0,-83,0,,,,,-111,W,10281,W,8960,W,-28,W,40,W,,,,,,,2013,X,,,,,,,,,2003,W,41,W,16,W,68,W,,,,,,,,,230,X,230,X,,,,,0,0,,,80,X,103,X,,,-17,0,-6,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
USW00023065,12/5/2006,39.36729,-101.69322,1110.5,GOODLAND RENNER FIELD KS US,0,2400,0,0,0,0,183,0,-39,0,,,,,-94,W,10183,W,8893,W,-6,W,44,W,,,,,,,1358,X,,,,,,,,,1147,W,39,W,12,W,61,W,,,,,,,,,340,X,360,X,,,,,0,0,,,103,X,134,X,,,-17,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
USW00023065,12/6/2006,39.36729,-101.69322,1110.5,GOODLAND RENNER FIELD KS US,0,T02400,0,T0,0,0,100,0,-50,0,,,,,-72,W,10278,W,8977,W,-17,W,43,W,,,,,,,2044,X,,,,,,,,,2043,W,56,W,29,W,77,W,,,,,,,,,10,X,10,X,,,,,0,0,,,112,X,148,X,,,-11,0,6,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,X,,,,,,
USW00023065,12/7/2006,39.36729,-101.69322,1110.5,GOODLAND RENNER FIELD KS US,0,2400,0,0,0,0,22,0,-89,0,,,,,-83,W,10376,W,9038,W,-56,W,47,W,,,,,,,1501,X,,,,,,,,,1430,W,71,W,52,W,85,W,,,,,,,,,200,X,200,X,,,,,0,0,,,89,X,116,X,,,-6,0,28,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
USW00023065,12/8/2006,39.36729,-101.69322,1110.5,GOODLAND RENNER FIELD KS US,0,2400,0,0,0,0,183,0,-56,0,,,,,-61,W,10247,W,8937,W,11,W,45,W,,,,,,,2201,X,,,,,,,,,2157,W,47,W,18,W,81,W,,,,,,,,,220,X,220,X,,,,,0,0,,,72,X,89,X,,,-6,0,11,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
USW00023065,12/9/2006,39.36729,-101.69322,1110.5,GOODLAND RENNER FIELD KS US,0,2400,0,0,0,0,172,0,-83,0,,,,,-72,W,10129,W,8842,W,-6,W,34,W,,,,,,,1844,X,,,,,,,,,1500,W,49,W,20,W,78,W,,,,,,,,,220,X,190,X,,,,,0,0,,,63,X,76,X,,,-11,0,39,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
USW00023065,12/10/2006,39.36729,-101.69322,1110.5,GOODLAND RENNER FIELD KS US,0,2400,0,0,0,0,144,0,-72,0,,,,,-83,W,10122,W,8835,W,-17,W,27,W,,,,,,,2355,X,,,,,,,,,1445,W,50,W,21,W,84,W,,,,,,,,,300,X,160,X,,,,,0,0,,,54,X,63,X,,,0,0,56,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
USW00023065,12/11/2006,39.36729,-101.69322,1110.5,GOODLAND RENNER FIELD KS US,0,2400,0,0,0,0,94,0,-72,0,,,,,-61,W,10132,W,8845,W,-17,W,45,W,,,,,,,1445,X,,,,,,,,,1150,W,60,W,35,W,85,W,,,,,,,,,360,X,330,X,,,,,0,0,,,107,X,134,X,,,6,0,61,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
USW00023065,12/12/2006,39.36729,-101.69322,1110.5,GOODLAND RENNER FIELD KS US,0,2400,0,0,0,0,133,0,-33,0,,,,,-72,W,10186,W,8893,W,-6,W,50,W,,,,,,,1249,X,,,,,,,,,1253,W,51,W,18,W,82,W,,,,,,,,,300,X,310,X,,,,,0,0,,,107,X,130,X,,,6,0,39,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
USW00023065,12/13/2006,39.36729,-101.69322,1110.5,GOODLAND RENNER FIELD KS US,0,2400,0,0,0,0,139,0,-61,0,,,,,-72,W,10169,W,8876,W,6,W,55,W,,,,,,,1045,X,,,,,,,,,1045,W,42,W,22,W,74,W,,,,,,,,,220,X,210,X,,,,,0,0,,,98,X,116,X,,,6,0,56,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
USW00023065,12/14/2006,39.36729,-101.69322,1110.5,GOODLAND RENNER FIELD KS US,0,2400,0,0,0,0,139,0,0,0,,,,,-33,W,10129,W,8855,W,22,W,32,W,,,,,,,149,X,,,,,,,,,234,W,52,W,34,W,69,W,,,,,,,,,290,X,300,X,,,,,0,0,,,72,X,89,X,,,11,0,56,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
USW00023065,12/15/2006,39.36729,-101.69322,1110.5,GOODLAND RENNER FIELD KS US,0,2400,0,0,0,0,167,0,-50,0,,,,,-50,W,10081,W,8794,W,6,W,49,W,,,,,,,1300,X,,,,,,,,,1300,W,51,W,25,W,78,W,,,,,,,,,220,X,220,X,,,,,0,0,,,112,X,139,X,,,22,0,61,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
USW00023065,12/16/2006,39.36729,-101.69322,1110.5,GOODLAND RENNER FIELD KS US,0,2400,0,0,0,0,83,0,-39,0,,,,,-56,W,10105,W,8828,W,-6,W,42,W,,,,,,,1142,X,,,,,,,,,1142,W,57,W,38,W,78,W,,,,,,,,,360,X,350,X,,,,,0,0,,,89,X,107,X,,,39,0,61,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
USW00023065,12/17/2006,39.36729,-101.69322,1110.5,GOODLAND RENNER FIELD KS US,0,2400,0,0,0,0,17,0,-72,0,,,,,-111,W,10230,W,8923,W,-56,W,28,W,,,,,,,1455,X,,,,,,,,,1229,W,53,W,34,W,74,W,,,,,,,,,80,X,90,X,,,,,0,0,,,63,X,89,X,,,17,0,50,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
USW00023065,12/18/2006,39.36729,-101.69322,1110.5,GOODLAND RENNER FIELD KS US,0,2400,0,0,0,0,17,0,-106,0,,,,,-144,W,10322,W,8998,W,-67,W,21,W,,,,,,,920,X,,,,,,,,,1141,W,43,W,23,W,73,W,,,,,,,,,160,X,180,X,,,,,0,0,,,63,X,89,X,,,0,0,22,0,,,,,,,,,,,,,,,1,W,,,,,,,,,,,,,,,,,,,,,,,,
USW00023065,12/19/2006,39.36729,-101.69322,1110.5,GOODLAND RENNER FIELD KS US,112,2400,0,0,0,0,6,0,-78,0,,,,,-78,W,10264,W,8937,W,-39,W,39,W,,,,,,,1038,X,,,,,,,,,1033,W,69,W,36,W,92,W,,,,,,,,,190,X,180,X,,,,,0,0,,,76,X,94,X,,,6,0,11,0,1,0,,,,,,,,,1,0,,,,,,,,,,,1,X,,,,,1,0,1,X,,,1,X,,,,
USW00023065,12/20/2006,39.36729,-101.69322,1110.5,GOODLAND RENNER FIELD KS US,216,2400,168,0,51,0,-6,0,-22,0,,,,,-28,W,10108,W,8805,W,-22,W,60,W,,,,,,,1202,X,,,,,,,,,1215,W,91,W,88,W,96,W,,,,,,,,,60,X,50,X,,,,,0,0,,,103,X,139,X,,,6,0,11,0,1,0,,,,,,,,,1,0,,,,,,,,,,,,,,,,,1,0,1,X,1,0,,,1,X,,
USW00023065,12/21/2006,39.36729,-101.69322,1110.5,GOODLAND RENNER FIELD KS US,10,2400,18,0,178,0,-11,0,-78,0,,,,,-61,W,10146,W,8838,W,-50,W,89,W,,,,,,,1151,X,,,,,,,,,1324,W,85,W,77,W,92,W,,,,,,,,,330,X,340,X,,,,,0,0,,,143,X,174,X,,,11,0,11,0,1,0,,,,,,,,,,,,,,,1,0,,,,,1,X,,,,,,,,,1,0,1,X,,,,
USW00023065,12/22/2006,39.36729,-101.69322,1110.5,GOODLAND RENNER FIELD KS US,0,2400,0,0,178,0,-17,0,-111,0,,,,,-111,W,10200,W,8882,W,-83,W,53,W,,,,,,,218,X,,,,,,,,,214,W,73,W,66,W,78,W,,,,,,,,,310,X,310,X,,,,,0,I0,,,89,X,107,X,,,11,0,11,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
USW00023065,12/23/2006,39.36729,-101.69322,1110.5,GOODLAND RENNER FIELD KS US,0,2400,0,0,178,0,-6,0,-100,0,,,,,-94,W,10274,W,8943,W,-72,W,41,W,,,,,,,1111,X,,,,,,,,,1110,W,78,W,63,W,85,W,,,,,,,,,310,X,310,X,,,,,0,I0,,,67,X,80,X,,,0,0,11,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
USW00023065,12/24/2006,39.36729,-101.69322,1110.5,GOODLAND RENNER FIELD KS US,0,2400,0,0,152,0,33,0,-100,0,,,,,-72,W,10247,W,8937,W,-44,W,64,W,,,,,,,1324,X,,,,,,,,,1323,W,74,W,57,W,82,W,,,,,,,,,350,X,340,X,,,,,0,I0,,,139,X,170,X,,,0,0,6,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
USW00023065,12/25/2006,39.36729,-101.69322,1110.5,GOODLAND RENNER FIELD KS US,0,2400,0,0,127,0,-6,0,-133,0,,,,,-117,W,10257,W,8927,W,-78,W,47,W,,,,,,,520,X,,,,,,,,,508,W,66,W,55,W,74,W,,,,,,,,,290,X,300,X,,,,,0,I0,,,80,X,94,X,,,6,0,6,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
USW00023065,12/26/2006,39.36729,-101.69322,1110.5,GOODLAND RENNER FIELD KS US,0,2400,0,0,102,0,50,0,-56,0,,,,,-44,W,10183,W,8872,W,-11,W,40,W,,,,,,,2347,X,,,,,,,,,2351,W,67,W,53,W,73,W,,,,,,,,,200,X,200,X,,,,,0,0,,,80,X,94,X,,,0,0,6,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
USW00023065,12/27/2006,39.36729,-101.69322,1110.5,GOODLAND RENNER FIELD KS US,0,2400,0,0,76,0,83,0,-22,0,,,,,-28,W,10047,W,8767,W,0,W,37,W,,,,,,,105,X,,,,,,,,,105,W,72,W,49,W,85,W,,,,,,,,,190,X,190,X,,,,,0,0,,,94,X,112,X,,,0,0,6,0,1,0,,,,,,,,,,,,,1,W,,,,,,,1,X,,,,,,,,,,,,,,,,
USW00023065,12/28/2006,39.36729,-101.69322,1110.5,GOODLAND RENNER FIELD KS US,5,2400,0,T0,51,0,11,0,-28,0,,,,,-28,W,10135,W,8849,W,-17,W,53,W,,,,,,,1424,X,,,,,,,,,1514,W,86,W,75,W,96,W,,,,,,,,,20,X,40,X,,,,,0,0,,,103,X,116,X,,,0,0,0,0,1,0,,,,,,,,,1,0,,,,,,,,,,,,,,,,,1,0,1,X,1,0,1,X,,,,
USW00023065,12/29/2006,39.36729,-101.69322,1110.5,GOODLAND RENNER FIELD KS US,345,2400,429,0,76,0,-11,0,-50,0,,,,,-44,W,10251,W,8937,W,-33,W,109,W,,,,,,,2101,X,,,,,,,,,2101,W,91,W,88,W,96,W,,,,,,,,,360,X,360,X,,,,,0,0,,,148,X,174,X,,,0,0,0,0,1,0,1,X,1,0,,,,,1,0,,,,,,,,,,,,,,,,,1,0,1,X,1,0,,,,,,
USW00023065,12/30/2006,39.36729,-101.69322,1110.5,GOODLAND RENNER FIELD KS US,20,2400,20,0,508,0,-50,0,-83,0,,,,,-78,W,10220,W,8893,W,-67,W,113,W,,,,,,,1239,X,,,,,,,,,1244,W,86,W,80,W,92,W,,,,,,,,,350,X,340,X,,,,,0,0,,,143,X,174,X,,,0,0,6,0,1,0,,,,,,,,,,,,,1,0,,,,,,,1,X,,,,,,,,,1,X,,,,,,
USW00023065,12/31/2006,39.36729,-101.69322,1110.5,GOODLAND RENNER FIELD KS US,0,2400,0,0,508,0,-33,0,-139,0,,,,,-122,W,10244,W,8916,W,-89,W,89,W,,,,,,,1434,X,,,,,,,,,1426,W,72,W,60,W,80,W,,,,,,,,,340,X,340,X,,,,,0,I0,,,143,X,179,X,,,0,0,6,0,,,,,,,,,,,,,,,1,0,,,,,,,,,,,,,,,,,,,,,,,,
USW00023065,1/1/2007,39.36729,-101.69322,1110.5,GOODLAND RENNER FIELD KS US,0,2400,0,0,457,0,-28,0,-144,0,,,,,-144,W,10278,W,8937,W,-100,W,43,W,,,,,,,1158,X,,,,,,,,,1157,W,64,W,40,W,88,W,,,,,,,,,160,X,160,X,,,,,0,I0,,,67,X,76,X,,,0,0,6,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
USW00023065,1/2/2007,39.36729,-101.69322,1110.5,GOODLAND RENNER FIELD KS US,0,2400,0,0,457,0,28,0,-139,0,,,,,-111,W,10237,W,8906,W,-78,W,39,W,,,,,,,409,X,,,,,,,,,405,W,68,W,55,W,81,W,,,,,,,,,300,X,300,X,,,,,0,I0,,,80,X,94,X,,,-6,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
USW00023065,1/3/2007,39.36729,-101.69322,1110.5,GOODLAND RENNER FIELD KS US,0,2400,0,0,406,0,61,0,-100,0,,,,,-78,W,10119,W,8811,W,-33,W,44,W,,,,,,,2205,X,,,,,,,,,2204,W,60,W,43,W,74,W,,,,,,,,,220,X,230,X,,,,,0,I0,,,89,X,98,X,,,-11,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
USW00023065,1/4/2007,39.36729,-101.69322,1110.5,GOODLAND RENNER FIELD KS US,0,2400,0,0,406,0,78,0,-44,0,,,,,-39,W,10047,W,8767,W,-6,W,43,W,,,,,,,335,X,,,,,,,,,335,W,66,W,48,W,88,W,,,,,,,,,340,X,340,X,,,,,0,I0,,,98,X,107,X,,,-11,0,-6,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
USW00023065,1/5/2007,39.36729,-101.69322,1110.5,GOODLAND RENNER FIELD KS US,8,2400,38,0,330,Z,0,0,-111,0,,,,,-56,W,10146,W,8849,W,-44,W,66,W,,,,,,,1404,X,,,,,,,,,539,W,85,W,71,W,92,W,,,,,,,,,340,X,10,X,,,,,0,I0,,,98,X,116,X,,,-22,0,0,0,1,0,,,,,,,,,,,,,,,,,,,,,1,X,,,,,,,,,1,0,,,,,,
USW00023065,1/6/2007,39.36729,-101.69322,1110.5,GOODLAND RENNER FIELD KS US,0,2400,0,0,356,0,-28,0,-122,0,,,,,-122,W,10196,W,8872,W,-83,W,61,W,,,,,,,1215,X,,,,,,,,,1146,W,67,W,55,W,77,W,,,,,,,,,230,X,220,X,,,,,0,I0,,,116,X,161,X,,,-11,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
USW00023065,1/7/2007,39.36729,-101.69322,1110.5,GOODLAND RENNER FIELD KS US,0,2400,0,0,330,Z,-28,0,-78,0,,,,,-117,W,10254,W,8927,W,-72,W,82,W,,,,,,,454,X,,,,,,,,,444,W,63,W,46,W,78,W,,,,,,,,,310,X,320,X,,,,,0,I0,,,125,X,148,X,,,-11,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
USW00023065,1/8/2007,39.36729,-101.69322,1110.5,GOODLAND RENNER FIELD KS US,0,2400,0,0,305,Z,44,0,-72,0,,,,,-67,W,10257,W,8943,W,-33,W,60,W,,,,,,,1458,X,,,,,,,,,1455,W,69,W,57,W,79,W,,,,,,,,,310,X,320,X,,,,,0,I0,,,98,X,130,X,,,-6,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
USW00023065,1/9/2007,39.36729,-101.69322,1110.5,GOODLAND RENNER FIELD KS US,0,2400,0,0,279,0,-11,0,-100,0,,,,,-94,W,10301,W,8964,W,-61,W,48,W,,,,,,,1709,X,,,,,,,,,1701,W,69,W,58,W,81,W,,,,,,,,,200,X,200,X,,,,,0,I0,,,89,X,112,X,,,-6,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
USW00023065,1/10/2007,39.36729,-101.69322,1110.5,GOODLAND RENNER FIELD KS US,0,2400,0,0,254,Z,50,0,-106,0,,,,,-72,W,10095,W,8788,W,-44,W,24,W,,,,,,,1120,X,,,,,,,,,1120,W,73,W,58,W,85,W,,,,,,,,,280,X,280,X,,,,,0,I0,,,67,X,72,X,,,-6,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
USW00023065,1/11/2007,39.36729,-101.69322,1110.5,GOODLAND RENNER FIELD KS US,0,T02400,0,T0,203,Z,-22,0,-122,0,,,,,-89,W,10119,W,8822,W,-72,W,64,W,,,,,,,1910,X,,,,,,,,,1910,W,80,W,73,W,85,W,,,,,,,,,20,X,30,X,,,,,0,I0,,,130,X,143,X,,,-6,0,0,0,1,W,,,,,,,,,,,,,1,0,,,,,,,,,,,,,,,,,1,0,,,,,,
USW00023065,1/12/2007,39.36729,-101.69322,1110.5,GOODLAND RENNER FIELD KS US,10,2400,20,0,203,Z,-122,0,-156,0,,,,,-172,W,10295,W,8943,W,-150,W,61,W,,,,,,,852,X,,,,,,,,,732,W,78,W,69,W,83,W,,,,,,,,,10,X,20,X,,,,,0,I0,,,98,X,112,X,,,-17,0,-6,0,1,0,,,,,,,,,,,,,1,0,,,,,,,1,X,,,,,,,,,1,0,,,,,,
USW00023065,1/13/2007,39.36729,-101.69322,1110.5,GOODLAND RENNER FIELD KS US,8,2400,18,0,254,Z,-133,0,-222,0,,,,,-189,W,10288,W,8920,W,-172,W,31,W,,,,,,,2359,X,,,,,,,,,2359,W,78,W,69,W,83,W,,,,,,,,,280,X,280,X,,,,,0,I0,,,54,X,58,X,,,-22,0,-17,0,1,0,,,,,,,,,,,,,1,0,,,,,,,1,X,,,,,,,,,1,0,,,,,,
USW00023065,1/14/2007,39.36729,-101.69322,1110.5,GOODLAND RENNER FIELD KS US,8,2400,13,0,254,Z,-111,0,-206,0,,,,,-172,W,10278,W,8923,W,-150,W,62,W,,,,,,,1939,X,,,,,,,,,1938,W,79,W,73,W,87,W,,,,,,,,,340,X,340,X,,,,,0,I0,,,103,X,116,X,,,-28,0,-11,0,1,0,,,,,,,,,,,,,1,W,,,,,,,1,X,,,,,,,,,1,0,,,,,,
USW00023065,1/15/2007,39.36729,-101.69322,1110.5,GOODLAND RENNER FIELD KS US,0,2400,0,0,279,0,-94,0,-211,0,,,,,-194,W,10342,W,8977,W,-161,W,58,W,,,,,,,108,X,,,,,,,,,107,W,66,W,61,W,80,W,,,,,,,,,340,X,340,X,,,,,0,I0,,,94,X,107,X,,,-56,0,-17,0,,,,,,,,,,,,,,,1,W,,,,,,,,,,,,,,,,,,,,,,,,
USW00023065,1/16/2007,39.36729,-101.69322,1110.5,GOODLAND RENNER FIELD KS US,0,2400,0,0,254,Z,-22,0,-167,0,,,,,-172,W,10345,W,8987,W,-117,W,47,W,,,,,,,2349,X,,,,,,,,,2338,W,56,W,43,W,66,W,,,,,,,,,190,X,200,X,,,,,0,I0,,,76,X,98,X,,,-56,0,-28,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
USW00023065,1/17/2007,39.36729,-101.69322,1110.5,GOODLAND RENNER FIELD KS US,0,2400,0,0,254,Z,-17,0,-144,0,,,,,-133,W,10210,W,8879,W,-94,W,60,W,,,,,,,1034,X,,,,,,,,,923,W,68,W,62,W,74,W,,,,,,,,,180,X,190,X,,,,,0,I0,,,107,X,139,X,,,-56,0,-22,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
USW00023065,1/18/2007,39.36729,-101.69322,1110.5,GOODLAND RENNER FIELD KS US,0,2400,0,0,254,Z,-39,0,-122,0,,,,,-133,W,,,,,-100,W,67,W,,,,,,,2216,X,,,,,,,,,2218,W,70,W,62,W,80,W,,,,,,,,,340,W,350,W,,,,,0,I0,,,130,W,156,Z,,,-61,0,-22,0,,,,,,,,,,,,,,,1,0,,,,,,,,,,,,,,,,,,,,,,,,
USW00023065,1/19/2007,39.36729,-101.69322,1110.5,GOODLAND RENNER FIELD KS US,0,2400,0,0,229,0,-33,0,-139,0,,,,,-150,W,10298,W,8950,W,-111,W,42,W,,,,,,,346,X,,,,,,,,,344,W,67,W,58,W,73,W,,,,,,,,,250,X,250,X,,,,,0,I0,,,72,X,89,X,,,-56,0,-22,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
USW00023065,1/20/2007,39.36729,-101.69322,1110.5,GOODLAND RENNER FIELD KS US,97,2400,155,0,229,0,-44,0,-161,0,,,,,-106,W,10152,W,8818,W,-89,W,33,W,,,,,,,1255,X,,,,,,,,,1132,W,83,W,66,W,92,W,,,,,,,,,180,X,190,X,,,,,0,I0,,,72,X,94,X,,,-67,0,-22,0,1,0,1,X,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,0,1,X,1,X,,
USW00023065,1/21/2007,39.36729,-101.69322,1110.5,GOODLAND RENNER FIELD KS US,8,2400,5,0,356,0,-44,0,-133,0,,,,,-89,W,10176,W,8866,W,-78,W,62,W,,,,,,,1332,X,,,,,,,,,1336,W,87,W,84,W,95,W,,,,,,,,,350,X,350,X,,,,,0,I0,,,107,X,125,X,,,-56,0,-22,0,1,0,1,X,,,,,,,,,,,1,W,,,,,,,1,X,,,,,,,,,1,0,,,1,X,,
