STATION,DATE,LATITUDE,LONGITUDE,ELEVATION,NAME,PRCP,PRCP_ATTRIBUTES,SNOW,SNOW_ATTRIBUTES,SNWD,SNWD_ATTRIBUTES,TMAX,TMAX_ATTRIBUTES,TMIN,TMIN_ATTRIBUTES,ACMH,ACMH_ATTRIBUTES,ACSH,ACSH_ATTRIBUTES,ADPT,ADPT_ATTRIBUTES,ASLP,ASLP_ATTRIBUTES,ASTP,ASTP_ATTRIBUTES,AWBT,AWBT_ATTRIBUTES,AWND,AWND_ATTRIBUTES,DAPR,DAPR_ATTRIBUTES,FMTM,FMTM_ATTRIBUTES,MDPR,MDPR_ATTRIBUTES,PGTM,PGTM_ATTRIBUTES,RHAV,RHAV_ATTRIBUTES,RHMN,RHMN_ATTRIBUTES,RHMX,RHMX_ATTRIBUTES,TAVG,TAVG_ATTRIBUTES,TOBS,TOBS_ATTRIBUTES,TSUN,TSUN_ATTRIBUTES,WDF1,WDF1_ATTRIBUTES,WDF2,WDF2_ATTRIBUTES,WDF5,WDF5_ATTRIBUTES,WDFG,WDFG_ATTRIBUTES,WESD,WESD_ATTRIBUTES,WSF1,WSF1_ATTRIBUTES,WSF2,WSF2_ATTRIBUTES,WSF5,WSF5_ATTRIBUTES,WSFG,WSFG_ATTRIBUTES,WT01,WT01_ATTRIBUTES,WT02,WT02_ATTRIBUTES,WT03,WT03_ATTRIBUTES,WT04,WT04_ATTRIBUTES,WT05,WT05_ATTRIBUTES,WT06,WT06_ATTRIBUTES,WT07,WT07_ATTRIBUTES,WT08,WT08_ATTRIBUTES,WT09,WT09_ATTRIBUTES,WT10,WT10_ATTRIBUTES,WT11,WT11_ATTRIBUTES,WT13,WT13_ATTRIBUTES,WT14,WT14_ATTRIBUTES,WT16,WT16_ATTRIBUTES,WT18,WT18_ATTRIBUTES,WT19,WT19_ATTRIBUTES,WT21,WT21_ATTRIBUTES,WV03,WV03_ATTRIBUTES,WV20,WV20_ATTRIBUTES
USW00012844,8/31/2001,26.6851,-80.09918,3.5,"WEST PALM BEACH INTERNATIONAL AIRPORT, FL US",0,",,0,2400",,,,,333,",,0",267,",,0",,,,,,,,,,,,,38,",,X",,,1127,",,X",,,1127,",,W",,,,,,,300,",,W",,,0,",,W",,,120,",,X",130,",,X",,,0,",,0",,,76,",,X",94,",,X",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
USW00012844,9/1/2001,26.6851,-80.09918,3.5,"WEST PALM BEACH INTERNATIONAL AIRPORT, FL US",20,",,0,2400",,,,,328,",,0",256,",,0",,,,,,,,,,,,,32,",,X",,,1522,",,X",,,1448,",,W",,,,,,,294,",,W",,,0,",,W",,,140,",,X",150,",,X",,,0,",,0",,,76,",,X",94,",,X",,,1,",,0",,,,,,,,,,,,,,,,,,,,,1,",,X",,,1,",,0",,,,,,,,,,
USW00012844,9/2/2001,26.6851,-80.09918,3.5,"WEST PALM BEACH INTERNATIONAL AIRPORT, FL US",0,"T,,0,2400",,,,,322,",,0",250,",,0",,,,,,,,,,,,,32,",,X",,,1251,",,X",,,1654,",,W",,,,,,,289,",,W",,,0,",,W",,,110,",,X",110,",,X",,,0,",,0",,,63,",,X",72,",,X",,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,",,0",,,,,,,,,,
USW00012844,9/3/2001,26.6851,-80.09918,3.5,"WEST PALM BEACH INTERNATIONAL AIRPORT, FL US",0,"T,,0,2400",,,,,333,",,0",239,",,0",,,,,,,,,,,,,31,",,X",,,1526,",,X",,,1511,",,W",,,,,,,289,",,W",,,,,,,110,",,X",110,",,X",,,0,",,0",,,72,",,X",80,",,X",,,1,",,0",,,1,",,0",,,,,,,,,,,,,,,,,1,",,X",,,1,",,0",,,,,,,,,,
USW00012844,9/4/2001,26.6851,-80.09918,3.5,"WEST PALM BEACH INTERNATIONAL AIRPORT, FL US",33,",,0,2400",,,,,328,",,0",239,",,0",,,,,,,,,,,,,25,",,X",,,1518,",,X",,,1306,",,W",,,,,,,283,",,W",,,,,,,300,",,X",100,",,X",,,0,",,0",,,67,",,X",80,",,X",,,1,",,0",,,1,",,0",,,,,,,,,,,,,,,,,1,",,X",,,1,",,0",,,,,,,,,,
USW00012844,9/5/2001,26.6851,-80.09918,3.5,"WEST PALM BEACH INTERNATIONAL AIRPORT, FL US",41,",,0,2400",,,,,333,",,0",250,",,0",,,,,,,,,,,,,21,",,X",,,1428,",,X",,,1427,",,W",,,,,,,294,",,W",,,0,",,W",,,210,",,X",210,",,X",,,0,",,0",,,89,",,X",107,",,X",,,,,,,1,",,0",,,,,,,,,,,,,,,,,,,,,1,",,0",,,,,,,,,,
USW00012844,9/6/2001,26.6851,-80.09918,3.5,"WEST PALM BEACH INTERNATIONAL AIRPORT, FL US",81,",,0,2400",,,,,317,",,0",244,",,0",,,,,,,,,,,,,21,",,X",,,909,",,X",,,908,",,W",,,,,,,283,",,W",,,,,,,150,",,X",150,",,X",,,0,",,0",,,80,",,X",98,",,X",,,1,",,0",,,1,",,0",,,,,,,,,1,",,0",,,1,",,X",,,1,",,X",,,1,",,0",,,,,,,,,,
USW00012844,9/7/2001,26.6851,-80.09918,3.5,"WEST PALM BEACH INTERNATIONAL AIRPORT, FL US",213,",,0,2400",,,,,311,",,0",228,",,0",,,,,,,,,,,,,30,",,X",,,717,",,X",,,715,",,W",,,,,,,272,",,W",,,0,",,W",,,100,",,X",90,",,X",,,0,",,0",,,89,",,X",98,",,X",,,1,",,0",,,1,",,0",,,,,,,,,,,,,,,,,1,",,X",,,1,",,0",,,,,,,,,,
USW00012844,9/8/2001,26.6851,-80.09918,3.5,"WEST PALM BEACH INTERNATIONAL AIRPORT, FL US",373,",,0,2400",,,,,311,",,0",233,",,0",,,,,,,,,,,,,17,",,X",,,1214,",,X",,,1213,",,W",,,,,,,272,",,W",,,0,",,W",,,90,",,W",100,",,W",,,0,",,0",,,134,",,W",161,",,W",,,1,",,0",,,1,",,0",,,,,,,,,,,,,,,,,1,",,X",,,1,",,0",,,,,,,,,,
USW00012844,9/9/2001,26.6851,-80.09918,3.5,"WEST PALM BEACH INTERNATIONAL AIRPORT, FL US",3,",,0,2400",,,,,289,",,0",233,",,0",,,,,,,,,,,,,26,",,X",,,1024,",,X",,,1022,",,W",,,,,,,261,",,W",,,0,",,W",,,180,",,X",190,",,X",,,0,",,0",,,103,",,X",125,",,X",,,1,",,0",,,,,,,,,,,,,,,,,,,,,1,",,X",,,1,",,0",,,,,,,,,,
USW00012844,9/10/2001,26.6851,-80.09918,3.5,"WEST PALM BEACH INTERNATIONAL AIRPORT, FL US",3,",,0,2400",,,,,306,",,0",239,",,0",,,,,,,,,,,,,28,",,X",,,1722,",,X",,,1722,",,W",,,,,,,272,",,W",,,,,,,160,",,X",160,",,X",,,0,",,0",,,94,",,X",112,",,X",,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,",,0",,,,,,,,,,
USW00012844,9/11/2001,26.6851,-80.09918,3.5,"WEST PALM BEACH INTERNATIONAL AIRPORT, FL US",36,",,0,2400",,,,,306,",,0",233,",,0",,,,,,,,,,,,,34,",,X",,,1422,",,X",,,1335,",,W",,,,,,,272,",,W",,,0,",,W",,,140,",,X",130,",,X",,,0,",,0",,,80,",,X",103,",,X",,,1,",,0",,,1,",,0",,,,,,,,,,,,,,,,,1,",,X",,,1,",,0",,,,,,,,,,
USW00012844,9/12/2001,26.6851,-80.09918,3.5,"WEST PALM BEACH INTERNATIONAL AIRPORT, FL US",1135,",,0,2400",,,,,272,",,0",222,",,0",,,,,,,,,,,,,34,",,X",,,1112,",,X",,,149,",,W",,,,,,,250,",,W",,,0,",,W",,,150,",,X",100,",,X",,,0,",,0",,,98,",,X",125,",,X",,,1,",,0",,,1,",,0",,,,,,,,,,,,,,,,,1,",,X",,,1,",,0",,,,,,,,,,
USW00012844,9/13/2001,26.6851,-80.09918,3.5,"WEST PALM BEACH INTERNATIONAL AIRPORT, FL US",1298,",,0,2400",,,,,267,",,0",222,",,0",,,,,,,,,,,,,29,",,X",,,2315,",,X",,,1735,",,W",,,,,,,244,",,W",,,0,",,W",,,230,",,X",70,",,X",,,0,",,0",,,80,",,X",103,",,X",,,1,",,0",,,1,",,0",,,,,,,,,,,,,,,,,1,",,X",,,1,",,0",,,,,,,,,,
USW00012844,9/14/2001,26.6851,-80.09918,3.5,"WEST PALM BEACH INTERNATIONAL AIRPORT, FL US",160,",,0,2400",,,,,294,",,0",222,",,0",,,,,,,,,,,,,71,",,X",,,755,",,X",,,754,",,W",,,,,,,261,",,W",,,0,",,W",,,180,",,X",170,",,X",,,0,",,0",,,139,",,X",219,",,X",,,1,",,0",,,1,",,0",,,,,,,,,,,,,,,,,1,",,X",,,1,",,0",,,,,,,,,,
USW00012844,9/15/2001,26.6851,-80.09918,3.5,"WEST PALM BEACH INTERNATIONAL AIRPORT, FL US",0,"T,,0,2400",,,,,289,",,0",222,",,0",,,,,,,,,,,,,74,",,X",,,1124,",,X",,,1054,",,W",,,,,,,256,",,W",,,0,",,W",,,260,",,X",250,",,X",,,0,",,0",,,130,",,X",156,",,X",,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,",,0",,,,,,,,,,
USW00012844,9/16/2001,26.6851,-80.09918,3.5,"WEST PALM BEACH INTERNATIONAL AIRPORT, FL US",0,",,0,2400",,,,,294,",,0",206,",,0",,,,,,,,,,,,,35,",,X",,,1612,",,X",,,1603,",,W",,,,,,,250,",,W",,,0,",,W",,,40,",,X",20,",,X",,,0,",,0",,,67,",,X",76,",,X",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
USW00012844,9/17/2001,26.6851,-80.09918,3.5,"WEST PALM BEACH INTERNATIONAL AIRPORT, FL US",0,",,0,2400",,,,,306,",,0",222,",,0",,,,,,,,,,,,,32,",,X",,,1350,",,X",,,1314,",,W",,,,,,,267,",,W",,,0,",,W",,,70,",,X",70,",,X",,,0,",,0",,,67,",,X",80,",,X",,,1,",,0",,,,,,,,,,,,,,,,,,,,,1,",,X",,,,,,,,,,,,,,
USW00012844,9/18/2001,26.6851,-80.09918,3.5,"WEST PALM BEACH INTERNATIONAL AIRPORT, FL US",0,",,0,2400",,,,,306,",,0",228,",,0",,,,,,,,,,,,,35,",,X",,,1523,",,X",,,1523,",,W",,,,,,,267,",,W",,,0,",,W",,,120,",,X",110,",,X",,,0,",,0",,,67,",,X",76,",,X",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
USW00012844,9/19/2001,26.6851,-80.09918,3.5,"WEST PALM BEACH INTERNATIONAL AIRPORT, FL US",0,",,0,2400",,,,,300,",,0",256,",,0",,,,,,,,,,,,,36,",,X",,,1545,",,X",,,1544,",,W",,,,,,,278,",,W",,,,,,,110,",,X",110,",,X",,,0,",,0",,,63,",,X",72,",,X",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
USW00012844,9/20/2001,26.6851,-80.09918,3.5,"WEST PALM BEACH INTERNATIONAL AIRPORT, FL US",0,",,0,2400",,,,,311,",,0",228,",,0",,,,,,,,,,,,,25,",,X",,,1850,",,X",,,1543,",,W",,,,,,,272,",,W",,,,,,,110,",,X",90,",,X",,,0,",,0",,,54,",,X",67,",,X",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
USW00012844,9/21/2001,26.6851,-80.09918,3.5,"WEST PALM BEACH INTERNATIONAL AIRPORT, FL US",0,",,0,2400",,,,,317,",,0",228,",,0",,,,,,,,,,,,,31,",,X",,,1504,",,X",,,1423,",,W",,,,,,,272,",,W",,,,,,,80,",,X",70,",,X",,,0,",,0",,,63,",,X",76,",,X",,,1,",,0",,,,,,,,,,,,,1,",,0",,,,,,,1,",,X",,,,,,,,,,,,,,
USW00012844,9/22/2001,26.6851,-80.09918,3.5,"WEST PALM BEACH INTERNATIONAL AIRPORT, FL US",0,",,0,2400",,,,,311,",,0",233,",,0",,,,,,,,,,,,,34,",,X",,,1523,",,X",,,1344,",,W",,,,,,,272,",,W",,,,,,,50,",,X",70,",,X",,,0,",,0",,,72,",,X",94,",,X",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
USW00012844,9/23/2001,26.6851,-80.09918,3.5,"WEST PALM BEACH INTERNATIONAL AIRPORT, FL US",0,"T,,0,2400",,,,,311,",,0",239,",,0",,,,,,,,,,,,,31,",,X",,,1747,",,X",,,1605,",,W",,,,,,,278,",,W",,,,,,,100,",,X",90,",,X",,,0,",,0",,,72,",,X",89,",,X",,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,",,0",,,,,,,,,,
USW00012844,9/24/2001,26.6851,-80.09918,3.5,"WEST PALM BEACH INTERNATIONAL AIRPORT, FL US",20,",,0,2400",,,,,317,",,0",239,",,0",,,,,,,,,,,,,32,",,X",,,2024,",,X",,,2024,",,W",,,,,,,278,",,W",,,0,",,W",,,220,",,X",230,",,X",,,0,",,0",,,76,",,X",94,",,X",,,1,",,0",,,1,",,0",,,,,,,,,,,,,,,,,1,",,X",,,1,",,0",,,,,,,,,,
USW00012844,9/25/2001,26.6851,-80.09918,3.5,"WEST PALM BEACH INTERNATIONAL AIRPORT, FL US",43,",,0,2400",,,,,333,",,0",239,",,0",,,,,,,,,,,,,30,",,X",,,1803,",,X",,,1802,",,W",,,,,,,289,",,W",,,0,",,W",,,270,",,X",270,",,X",,,0,",,0",,,89,",,X",103,",,X",,,1,",,0",,,1,",,0",,,,,,,,,,,,,,,,,1,",,X",,,1,",,0",,,,,,,,,,
USW00012844,9/26/2001,26.6851,-80.09918,3.5,"WEST PALM BEACH INTERNATIONAL AIRPORT, FL US",25,",,0,2400",,,,,311,",,0",228,",,0",,,,,,,,,,,,,20,",,X",,,1752,",,X",,,1752,",,W",,,,,,,272,",,W",,,,,,,310,",,X",300,",,X",,,0,",,0",,,76,",,X",94,",,X",,,1,",,0",,,1,",,0",,,,,,,,,,,,,,,,,1,",,X",,,1,",,0",,,,,,,,,,
USW00012844,9/27/2001,26.6851,-80.09918,3.5,"WEST PALM BEACH INTERNATIONAL AIRPORT, FL US",76,",,0,2400",,,,,283,",,0",222,",,0",,,,,,,,,,,,,21,",,X",,,1541,",,X",,,1617,",,W",,,,,,,256,",,W",,,,,,,190,",,X",180,",,X",,,0,",,0",,,80,",,X",94,",,X",,,1,",,0",,,1,",,0",,,,,,,,,,,,,,,,,1,",,X",,,1,",,0",,,,,,,,,,
USW00012844,9/28/2001,26.6851,-80.09918,3.5,"WEST PALM BEACH INTERNATIONAL AIRPORT, FL US",102,",,0,2400",,,,,261,",,0",211,",,0",,,,,,,,,,,,,15,",,X",,,1337,",,X",,,1336,",,W",,,,,,,239,",,W",,,,,,,270,",,X",270,",,X",,,0,",,0",,,72,",,X",80,",,X",,,1,",,0",,,,,,,,,,,,,,,,,,,,,1,",,X",,,1,",,0",,,,,,,,,,
USW00012844,9/29/2001,26.6851,-80.09918,3.5,"WEST PALM BEACH INTERNATIONAL AIRPORT, FL US",615,",,0,2400",,,,,261,",,0",206,",,0",,,,,,,,,,,,,39,",,X",,,1037,",,X",,,1037,",,W",,,,,,,233,",,W",,,,,,,90,",,X",90,",,X",,,0,",,0",,,125,",,X",134,",,X",,,1,",,0",,,,,,,,,,,,,,,,,,,,,1,",,X",,,1,",,0",,,,,,,,,,
USW00012844,9/30/2001,26.6851,-80.09918,3.5,"WEST PALM BEACH INTERNATIONAL AIRPORT, FL US",46,",,0,2400",,,,,289,",,0",211,",,0",,,,,,,,,,,,,46,",,X",,,949,",,X",,,946,",,W",,,,,,,250,",,W",,,,,,,10,",,X",10,",,X",,,0,",,0",,,98,",,X",116,",,X",,,1,",,0",,,,,,,,,,,,,,,,,,,,,1,",,X",,,1,",,0",,,,,,,,,,
USW00012844,10/1/2001,26.6851,-80.09918,3.5,"WEST PALM BEACH INTERNATIONAL AIRPORT, FL US",0,",,0,2400",,,,,289,",,0",206,",,0",,,,,,,,,,,,,46,",,X",,,1533,",,X",,,1509,",,W",,,,,,,250,",,W",,,0,",,W",,,20,",,X",40,",,X",,,0,",,0",,,76,",,X",98,",,X",,,1,",,0",,,,,,,,,,,,,,,,,,,,,1,",,X",,,,,,,,,,,,,,
USW00012844,10/2/2001,26.6851,-80.09918,3.5,"WEST PALM BEACH INTERNATIONAL AIRPORT, FL US",0,",,0,2400",,,,,283,",,0",189,",,0",,,,,,,,,,,,,41,",,X",,,1248,",,X",,,1405,",,W",,,,,,,239,",,W",,,0,",,W",,,50,",,X",90,",,X",,,0,",,0",,,76,",,X",98,",,X",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
USW00012844,10/3/2001,26.6851,-80.09918,3.5,"WEST PALM BEACH INTERNATIONAL AIRPORT, FL US",5,",,0,2400",,,,,289,",,0",189,",,0",,,,,,,,,,,,,40,",,X",,,2034,",,X",,,1238,",,W",,,,,,,239,",,W",,,0,",,W",,,100,",,X",70,",,X",,,0,",,0",,,76,",,X",94,",,X",,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,",,0",,,,,,,,,,
USW00012844,10/4/2001,26.6851,-80.09918,3.5,"WEST PALM BEACH INTERNATIONAL AIRPORT, FL US",0,",,0,2400",,,,,294,",,0",250,",,0",,,,,,,,,,,,,51,",,X",,,1515,",,X",,,1000,",,W",,,,,,,272,",,W",,,0,",,W",,,80,",,X",90,",,X",,,0,",,0",,,72,",,X",89,",,X",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
USW00012844,10/5/2001,26.6851,-80.09918,3.5,"WEST PALM BEACH INTERNATIONAL AIRPORT, FL US",0,",,0,2400",,,,,306,",,0",261,",,0",,,,,,,,,,,,,42,",,X",,,1512,",,X",,,1522,",,W",,,,,,,283,",,W",,,0,",,W",,,90,",,X",120,",,X",,,0,",,0",,,63,",,X",72,",,X",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
USW00012844,10/6/2001,26.6851,-80.09918,3.5,"WEST PALM BEACH INTERNATIONAL AIRPORT, FL US",0,",,0,2400",,,,,317,",,0",239,",,0",,,,,,,,,,,,,22,",,X",,,1600,",,X",,,1649,",,W",,,,,,,278,",,W",,,0,",,W",,,130,",,X",160,",,X",,,0,",,0",,,67,",,X",76,",,X",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
USW00012844,10/7/2001,26.6851,-80.09918,3.5,"WEST PALM BEACH INTERNATIONAL AIRPORT, FL US",3,",,0,2400",,,,,311,",,0",239,",,0",,,,,,,,,,,,,27,",,X",,,1613,",,X",,,1612,",,W",,,,,,,278,",,W",,,0,",,W",,,50,",,X",60,",,X",,,0,",,0",,,67,",,X",76,",,X",,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,",,0",,,,,,,,,,
USW00012844,10/8/2001,26.6851,-80.09918,3.5,"WEST PALM BEACH INTERNATIONAL AIRPORT, FL US",432,",,0,2400",,,,,300,",,0",233,",,0",,,,,,,,,,,,,60,",,X",,,1914,",,X",,,2139,",,W",,,,,,,267,",,W",,,0,",,W",,,70,",,X",60,",,X",,,0,",,0",,,130,",,X",156,",,X",,,1,",,0",,,1,",,0",,,,,,,,,,,,,,,,,1,",,X",,,1,",,0",,,,,,,,,,
USW00012844,10/9/2001,26.6851,-80.09918,3.5,"WEST PALM BEACH INTERNATIONAL AIRPORT, FL US",3,",,0,2400",,,,,283,",,0",250,",,0",,,,,,,,,,,,,95,",,X",,,1136,",,X",,,1630,",,W",,,,,,,267,",,W",,,0,",,W",,,70,",,X",70,",,X",,,0,",,0",,,134,",,X",161,",,X",,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,",,0",,,,,,,,,,
USW00012844,10/10/2001,26.6851,-80.09918,3.5,"WEST PALM BEACH INTERNATIONAL AIRPORT, FL US",0,"T,,0,2400",,,,,289,",,0",250,",,0",,,,,,,,,,,,,85,",,X",,,6,",,X",,,3,",,W",,,,,,,272,",,W",,,0,",,W",,,70,",,X",80,",,X",,,0,",,0",,,112,",,X",143,",,X",,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,",,0",,,,,,,,,,
USW00012844,10/11/2001,26.6851,-80.09918,3.5,"WEST PALM BEACH INTERNATIONAL AIRPORT, FL US",0,",,0,2400",,,,,289,",,0",250,",,0",,,,,,,,,,,,,72,",,X",,,124,",,X",,,124,",,W",,,,,,,272,",,W",,,0,",,W",,,80,",,X",80,",,X",,,0,",,0",,,103,",,X",125,",,X",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
USW00012844,10/12/2001,26.6851,-80.09918,3.5,"WEST PALM BEACH INTERNATIONAL AIRPORT, FL US",0,",,0,2400",,,,,289,",,0",250,",,0",,,,,,,,,,,,,57,",,X",,,2,",,X",,,1,",,W",,,,,,,272,",,W",,,0,",,W",,,100,",,X",110,",,X",,,0,",,0",,,80,",,X",98,",,X",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
USW00012844,10/13/2001,26.6851,-80.09918,3.5,"WEST PALM BEACH INTERNATIONAL AIRPORT, FL US",0,",,0,2400",,,,,294,",,0",244,",,0",,,,,,,,,,,,,56,",,X",,,1519,",,X",,,1302,",,W",,,,,,,272,",,W",,,0,",,W",,,130,",,X",130,",,X",,,0,",,0",,,76,",,X",103,",,X",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
USW00012844,10/14/2001,26.6851,-80.09918,3.5,"WEST PALM BEACH INTERNATIONAL AIRPORT, FL US",0,",,0,2400",,,,,294,",,0",244,",,0",,,,,,,,,,,,,43,",,X",,,1222,",,X",,,1221,",,W",,,,,,,272,",,W",,,0,",,W",,,150,",,X",150,",,X",,,0,",,0",,,80,",,X",94,",,X",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
USW00012844,10/15/2001,26.6851,-80.09918,3.5,"WEST PALM BEACH INTERNATIONAL AIRPORT, FL US",262,",,0,2400",,,,,294,",,0",233,",,0",,,,,,,,,,,,,21,",,X",,,1034,",,X",,,1025,",,W",,,,,,,267,",,W",,,0,",,W",,,360,",,X",20,",,X",,,0,",,0",,,67,",,X",89,",,X",,,1,",,0",,,1,",,0",,,,,,,,,,,,,,,,,1,",,X",,,1,",,0",,,,,,,,,,
USW00012844,10/16/2001,26.6851,-80.09918,3.5,"WEST PALM BEACH INTERNATIONAL AIRPORT, FL US",3,",,0,2400",,,,,300,",,0",233,",,0",,,,,,,,,,,,,21,",,X",,,1356,",,X",,,1356,",,W",,,,,,,267,",,W",,,0,",,W",,,110,",,X",100,",,X",,,0,",,0",,,58,",,X",67,",,X",,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,",,0",,,,,,,,,,
USW00012844,10/17/2001,26.6851,-80.09918,3.5,"WEST PALM BEACH INTERNATIONAL AIRPORT, FL US",33,",,0,2400",,,,,278,",,0",233,",,0",,,,,,,,,,,,,59,",,X",,,1249,",,X",,,1158,",,W",,,,,,,256,",,W",,,0,",,W",,,20,",,X",10,",,X",,,0,",,0",,,98,",,X",125,",,X",,,1,",,0",,,,,,,,,,,,,,,,,,,,,1,",,X",,,1,",,0",,,,,,,,,,
USW00012844,10/18/2001,26.6851,-80.09918,3.5,"WEST PALM BEACH INTERNATIONAL AIRPORT, FL US",23,",,0,2400",,,,,267,",,0",239,",,0",,,,,,,,,,,,,74,",,X",,,954,",,X",,,1416,",,W",,,,,,,256,",,W",,,0,",,W",,,40,",,X",30,",,X",,,0,",,0",,,103,",,X",139,",,X",,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,",,0",,,,,,,,,,
USW00012844,10/19/2001,26.6851,-80.09918,3.5,"WEST PALM BEACH INTERNATIONAL AIRPORT, FL US",0,"T,,0,2400",,,,,294,",,0",256,",,0",,,,,,,,,,,,,49,",,X",,,118,",,X",,,258,",,W",,,,,,,278,",,W",,,0,",,W",,,60,",,X",40,",,X",,,0,",,0",,,89,",,X",103,",,X",,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,",,0",,,,,,,,,,
USW00012844,10/20/2001,26.6851,-80.09918,3.5,"WEST PALM BEACH INTERNATIONAL AIRPORT, FL US",0,"T,,0,2400",,,,,283,",,0",250,",,0",,,,,,,,,,,,,34,",,X",,,1257,",,X",,,1256,",,W",,,,,,,267,",,W",,,0,",,W",,,130,",,X",130,",,X",,,0,",,0",,,76,",,X",89,",,X",,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,",,0",,,,,,,,,,
USW00012844,10/21/2001,26.6851,-80.09918,3.5,"WEST PALM BEACH INTERNATIONAL AIRPORT, FL US",79,",,0,2400",,,,,289,",,0",228,",,0",,,,,,,,,,,,,48,",,X",,,2121,",,X",,,2120,",,W",,,,,,,261,",,W",,,0,",,W",,,100,",,X",100,",,X",,,0,",,0",,,89,",,X",98,",,X",,,1,",,0",,,,,,,,,,,,,,,,,,,,,1,",,X",,,1,",,0",,,,,,,,,,
USW00012844,10/22/2001,26.6851,-80.09918,3.5,"WEST PALM BEACH INTERNATIONAL AIRPORT, FL US",417,",,0,2400",,,,,289,",,0",233,",,0",,,,,,,,,,,,,31,",,X",,,1348,",,X",,,302,",,W",,,,,,,261,",,W",,,0,",,W",,,320,",,X",100,",,X",,,0,",,0",,,76,",,X",103,",,X",,,1,",,0",,,1,",,0",,,,,,,,,,,,,,,,,1,",,X",,,1,",,0",,,,,,,,,,
USW00012844,10/23/2001,26.6851,-80.09918,3.5,"WEST PALM BEACH INTERNATIONAL AIRPORT, FL US",0,",,0,2400",,,,,311,",,0",222,",,0",,,,,,,,,,,,,19,",,X",,,1438,",,X",,,1437,",,W",,,,,,,267,",,W",,,0,",,W",,,220,",,X",230,",,X",,,0,",,0",,,63,",,X",72,",,X",,,1,",,0",,,,,,,,,,,,,,,,,,,,,1,",,X",,,,,,,,,,,,,,
USW00012844,10/24/2001,26.6851,-80.09918,3.5,"WEST PALM BEACH INTERNATIONAL AIRPORT, FL US",180,",,0,2400",,,,,317,",,0",233,",,0",,,,,,,,,,,,,21,",,X",,,1529,",,X",,,1529,",,W",,,,,,,278,",,W",,,0,",,W",,,260,",,X",250,",,X",,,0,",,0",,,72,",,X",80,",,X",,,1,",,0",,,1,",,0",,,,,,,,,,,,,,,,,1,",,X",,,1,",,0",,,,,,,,,,
USW00012844,10/25/2001,26.6851,-80.09918,3.5,"WEST PALM BEACH INTERNATIONAL AIRPORT, FL US",53,",,0,2400",,,,,300,",,0",233,",,0",,,,,,,,,,,,,13,",,X",,,1200,",,X",,,1204,",,W",,,,,,,267,",,W",,,0,",,W",,,120,",,X",120,",,X",,,0,",,0",,,54,",,X",58,",,X",,,1,",,0",,,1,",,0",,,,,,,,,,,,,,,,,1,",,X",,,1,",,0",,,,,,,,,,
USW00012844,10/26/2001,26.6851,-80.09918,3.5,"WEST PALM BEACH INTERNATIONAL AIRPORT, FL US",13,",,0,2400",,,,,272,",,0",189,",,0",,,,,,,,,,,,,46,",,X",,,1445,",,X",,,1443,",,W",,,,,,,233,",,W",,,0,",,W",,,10,",,X",20,",,X",,,0,",,0",,,94,",,X",116,",,X",,,1,",,0",,,,,,,,,,,,,,,,,,,,,1,",,X",,,1,",,0",,,,,,,,,,
USW00012844,10/27/2001,26.6851,-80.09918,3.5,"WEST PALM BEACH INTERNATIONAL AIRPORT, FL US",0,",,0,2400",,,,,233,",,0",144,",,0",,,,,,,,,,,,,58,",,X",,,1210,",,X",,,1210,",,W",,,,,,,189,",,W",,,0,",,W",,,340,",,X",340,",,X",,,0,",,0",,,103,",,X",116,",,X",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
